team,displayName,Disposals,Kicks,Marks,Handballs,Goals,Behinds,Hit Outs,Tackles
Adelaide,"Seedsman, Paul",22,13,5,9,0,0,0,1
Adelaide,"Sloane, Rory",26,12,2,14,0,0,0,0
Adelaide,"Smith, Brodie",23,15,5,8,0,0,0,1
Adelaide,"Walker, Taylor",5,5,2,0,2,0,4,0
Adelaide,"Butts, Jordon",16,8,4,8,0,0,0,1
Adelaide,"Cook, Brayden",17,10,3,7,0,0,0,1
Adelaide,"Davis, Ben",4,1,0,3,0,0,0,2
Adelaide,"Doedee, Tom",18,11,4,7,0,0,0,9
Adelaide,"Fogarty, Darcy",7,6,4,1,1,1,0,1
Adelaide,"Hamill, Will",6,4,2,2,0,0,0,1
Adelaide,"Himmelberg, Elliott",12,6,0,6,1,0,2,1
Adelaide,"Jones, Chayce",19,14,4,5,0,0,0,5
Adelaide,"Keays, Ben",22,15,0,7,1,0,0,4
Adelaide,"Kelly, Jake",11,8,1,3,0,0,0,0
Adelaide,"Laird, Rory",31,9,3,22,0,2,0,8
Adelaide,"Lynch, Tom",22,10,6,12,1,2,0,1
Adelaide,"Mackay, David",18,11,2,7,1,1,0,5
Adelaide,"McHenry, Ned",7,4,2,3,2,0,0,3
Adelaide,"McPherson, Andrew",18,12,3,6,0,0,0,3
Adelaide,"Murphy, Lachlan",9,6,2,3,0,0,0,1
Adelaide,"Murray, Nick",14,12,2,2,0,0,0,5
Adelaide,"OBrien, Reilly",17,9,2,8,0,0,29,1
Adelaide,"Schoenberg, Harry",31,19,4,12,0,0,0,2
Adelaide,"Seedsman, Paul",31,17,2,14,0,0,0,4
Adelaide,"Sloane, Rory",19,8,2,11,0,0,0,3
Adelaide,"Smith, Brodie",4,2,1,2,0,0,0,2
Adelaide,"Thilthorpe, Riley",6,3,1,3,0,1,0,1
Adelaide,"Butts, Jordon",14,9,7,5,0,0,0,1
Adelaide,"Cook, Brayden",6,4,1,2,0,0,0,2
Adelaide,"Davis, Ben",14,11,5,3,0,0,0,0
Adelaide,"Doedee, Tom",14,7,5,7,0,0,0,4
Adelaide,"Fogarty, Darcy",12,9,7,3,3,1,0,4
Adelaide,"Himmelberg, Elliott",1,1,1,0,0,1,0,0
Adelaide,"Jones, Chayce",14,10,6,4,0,0,0,0
Adelaide,"Keays, Ben",29,14,3,15,0,0,0,11
Adelaide,"Kelly, Jake",21,14,7,7,0,0,0,1
Adelaide,"Laird, Rory",28,12,1,16,0,1,0,7
Adelaide,"Lynch, Tom",29,16,7,13,1,0,0,0
Adelaide,"Mackay, David",13,7,4,6,1,1,0,3
Adelaide,"McAdam, Shane",10,5,4,5,2,0,0,1
Adelaide,"McHenry, Ned",22,8,8,14,0,0,0,1
Adelaide,"McPherson, Andrew",17,9,2,8,0,0,0,4
Adelaide,"Murphy, Lachlan",11,7,0,4,1,0,0,2
Adelaide,"Murray, Nick",13,10,2,3,0,0,0,1
Adelaide,"Schoenberg, Harry",16,6,3,10,0,0,0,2
Adelaide,"Seedsman, Paul",36,20,3,16,1,1,0,1
Adelaide,"Sholl, Lachlan",19,11,6,8,0,1,0,1
Adelaide,"Sloane, Rory",25,16,7,9,0,0,0,9
Adelaide,"Strachan, Kieran",11,8,5,3,0,1,25,2
Adelaide,"Thilthorpe, Riley",11,6,3,5,0,0,3,6
Adelaide,"Butts, Jordon",9,7,6,2,0,0,0,1
Adelaide,"Cook, Brayden",19,8,2,11,0,0,0,0
Adelaide,"Davis, Ben",10,3,1,7,0,0,0,0
Adelaide,"Doedee, Tom",13,9,2,4,0,0,0,3
Adelaide,"Fogarty, Darcy",6,3,3,3,0,1,0,2
Adelaide,"Frampton, Billy",11,6,5,5,0,0,0,1
Adelaide,"Gollant, Lachlan",11,7,3,4,1,1,0,1
Adelaide,"Jones, Chayce",11,8,3,3,1,1,0,2
Adelaide,"Keays, Ben",38,20,4,18,2,0,0,6
Adelaide,"Laird, Rory",40,14,4,26,0,0,0,8
Adelaide,"Lynch, Tom",23,12,6,11,1,0,0,2
Adelaide,"Mackay, David",19,13,4,6,1,3,0,2
Adelaide,"McAdam, Shane",14,10,8,4,3,0,0,3
Adelaide,"McHenry, Ned",24,11,6,13,1,3,0,1
Adelaide,"McPherson, Andrew",22,16,5,6,0,0,0,2
Adelaide,"Murphy, Lachlan",13,8,2,5,0,4,0,3
Adelaide,"Rowe, James",0,0,0,0,0,0,0,0
Adelaide,"Schoenberg, Harry",24,11,4,13,1,1,0,8
Adelaide,"Seedsman, Paul",23,11,5,12,1,0,0,2
Adelaide,"Sloane, Rory",27,11,4,16,0,0,0,7
Adelaide,"Smith, Brodie",25,20,7,5,0,1,0,1
Adelaide,"Strachan, Kieran",18,5,2,13,0,1,34,1
Adelaide,"Thilthorpe, Riley",18,9,4,9,1,1,3,1
Brisbane Lions,"Ah Chee, Callum",12,6,0,6,0,0,0,3
Brisbane Lions,"Andrews, Harris",11,8,4,3,0,0,0,1
Brisbane Lions,"Bailey, Zac",16,13,0,3,3,0,0,2
Brisbane Lions,"Berry, Jarrod",16,10,3,6,1,0,0,2
Brisbane Lions,"Birchall, Grant",11,8,5,3,0,0,0,1
Brisbane Lions,"Cameron, Charlie",10,7,2,3,0,0,0,1
Brisbane Lions,"Coleman, Keidean",8,4,1,4,1,1,0,4
Brisbane Lions,"Daniher, Joe",10,8,2,2,2,2,1,0
Brisbane Lions,"Fullarton, Tom",8,4,1,4,0,0,1,0
Brisbane Lions,"Hipwood, Eric",9,4,3,5,1,0,0,1
Brisbane Lions,"Lester, Ryan",9,5,3,4,0,0,0,1
Brisbane Lions,"Lyons, Jarryd",28,14,4,14,1,0,0,2
Brisbane Lions,"Mathieson, Rhys",0,0,0,0,0,0,0,0
Brisbane Lions,"McCarthy, Lincoln",16,11,2,5,2,0,0,3
Brisbane Lions,"McCluggage, Hugh",18,14,5,4,1,0,0,3
Brisbane Lions,"McInerney, Oscar",12,7,3,5,1,1,24,2
Brisbane Lions,"Neale, Lachie",24,8,4,16,0,0,0,0
Brisbane Lions,"Payne, Jack",12,6,3,6,0,0,0,0
Brisbane Lions,"Rich, Daniel",23,21,8,2,0,0,0,1
Brisbane Lions,"Robinson, Mitch",10,8,2,2,0,0,0,5
Brisbane Lions,"Sharp, Harry",11,8,1,3,0,0,0,3
Brisbane Lions,"Starcevich, Brandon",9,6,2,3,0,0,0,0
Brisbane Lions,"Zorko, Dayne",22,15,6,7,1,2,0,6
Brisbane Lions,"Ah Chee, Callum",7,4,1,3,0,0,0,3
Brisbane Lions,"Andrews, Harris",11,7,7,4,0,0,0,1
Brisbane Lions,"Bailey, Zac",16,9,2,7,0,0,0,7
Brisbane Lions,"Berry, Tom",7,4,1,3,1,1,0,6
Brisbane Lions,"Birchall, Grant",17,15,7,2,0,0,0,1
Brisbane Lions,"Cameron, Charlie",7,6,1,1,2,1,0,2
Brisbane Lions,"Coleman, Keidean",2,1,0,1,0,0,0,1
Brisbane Lions,"Daniher, Joe",14,13,9,1,1,2,2,3
Brisbane Lions,"Fullarton, Tom",8,2,1,6,0,0,6,2
Brisbane Lions,"Hipwood, Eric",12,11,4,1,4,3,0,0
Brisbane Lions,"Lester, Ryan",12,6,3,6,0,0,0,2
Brisbane Lions,"Lyons, Jarryd",20,13,6,7,1,0,0,6
Brisbane Lions,"McCarthy, Lincoln",7,5,1,2,1,0,0,6
Brisbane Lions,"McCluggage, Hugh",18,10,2,8,1,2,0,4
Brisbane Lions,"McInerney, Oscar",6,2,2,4,0,0,17,2
Brisbane Lions,"Neale, Lachie",16,7,1,9,0,0,0,2
Brisbane Lions,"Payne, Jack",9,5,6,4,0,0,0,1
Brisbane Lions,"Prior, Jaxon",9,6,4,3,0,1,0,1
Brisbane Lions,"Rich, Daniel",25,20,3,5,0,0,0,2
Brisbane Lions,"Robinson, Mitch",12,9,2,3,0,0,0,1
Brisbane Lions,"Sharp, Harry",4,4,2,0,0,0,0,1
Brisbane Lions,"Starcevich, Brandon",9,7,2,2,0,0,0,1
Brisbane Lions,"Zorko, Dayne",22,20,5,2,0,1,0,2
Brisbane Lions,"Adams, Marcus",12,8,5,4,0,0,0,1
Brisbane Lions,"Ah Chee, Callum",10,9,1,1,0,0,0,5
Brisbane Lions,"Andrews, Harris",21,11,10,10,0,0,0,2
Brisbane Lions,"Bailey, Zac",18,7,4,11,1,0,0,4
Brisbane Lions,"Ballenden, Connor",4,3,2,1,0,0,1,0
Brisbane Lions,"Berry, Tom",10,4,3,6,1,0,0,3
Brisbane Lions,"Birchall, Grant",22,14,12,8,0,0,0,0
Brisbane Lions,"Cameron, Charlie",8,6,3,2,2,1,0,1
Brisbane Lions,"Daniher, Joe",18,15,8,3,3,3,0,0
Brisbane Lions,"Fullarton, Tom",17,9,2,8,0,0,3,0
Brisbane Lions,"Hipwood, Eric",14,10,7,4,1,0,0,0
Brisbane Lions,"Lester, Ryan",16,9,9,7,0,0,0,6
Brisbane Lions,"Lyons, Jarryd",29,20,8,9,0,0,0,10
Brisbane Lions,"McCarthy, Lincoln",18,9,3,9,0,0,0,4
Brisbane Lions,"McCluggage, Hugh",28,23,8,5,1,1,0,2
Brisbane Lions,"Neale, Lachie",21,14,5,7,1,0,0,6
Brisbane Lions,"Payne, Jack",10,9,6,1,0,0,0,1
Brisbane Lions,"Prior, Jaxon",0,0,0,0,0,0,0,0
Brisbane Lions,"Rich, Daniel",28,22,5,6,1,0,0,4
Brisbane Lions,"Robertson, Deven",17,8,7,9,0,0,0,7
Brisbane Lions,"Robinson, Mitch",23,15,8,8,0,0,0,3
Brisbane Lions,"Starcevich, Brandon",13,12,4,1,0,0,0,3
Brisbane Lions,"Zorko, Dayne",24,21,11,3,0,1,0,8
Brisbane Lions,"Adams, Marcus",13,8,3,5,0,0,0,4
Brisbane Lions,"Ah Chee, Callum",0,0,0,0,0,0,0,0
Brisbane Lions,"Andrews, Harris",23,13,12,10,1,0,0,2
Brisbane Lions,"Bailey, Zac",13,5,3,8,1,0,0,1
Brisbane Lions,"Berry, Jarrod",17,9,3,8,0,0,0,3
Brisbane Lions,"Berry, Tom",4,2,1,2,0,0,0,6
Brisbane Lions,"Birchall, Grant",21,18,7,3,0,0,0,0
Brisbane Lions,"Cameron, Charlie",12,7,4,5,0,2,0,1
Brisbane Lions,"Daniher, Joe",8,3,1,5,1,0,4,0
Brisbane Lions,"Fullarton, Tom",7,2,2,5,1,0,2,1
Brisbane Lions,"Gardiner, Darcy",22,14,6,8,0,0,0,0
Brisbane Lions,"Hipwood, Eric",14,11,11,3,2,1,0,0
Brisbane Lions,"Lester, Ryan",14,11,8,3,0,0,0,0
Brisbane Lions,"Lyons, Jarryd",24,15,5,9,1,0,0,5
Brisbane Lions,"McCarthy, Lincoln",12,7,2,5,0,1,0,2
Brisbane Lions,"McCluggage, Hugh",25,19,12,6,1,0,0,1
Brisbane Lions,"McInerney, Oscar",14,9,5,5,0,0,29,2
Brisbane Lions,"Neale, Lachie",27,15,5,12,0,0,0,3
Brisbane Lions,"Rich, Daniel",29,22,5,7,0,0,0,1
Brisbane Lions,"Robertson, Deven",8,6,5,2,0,1,0,2
Brisbane Lions,"Robinson, Mitch",17,11,3,6,0,0,0,9
Brisbane Lions,"Starcevich, Brandon",14,9,3,5,0,0,0,4
Brisbane Lions,"Zorko, Dayne",23,16,4,7,0,0,0,3
Brisbane Lions,"Adams, Marcus",17,15,7,2,0,0,0,2
Brisbane Lions,"Ah Chee, Callum",10,3,0,7,0,0,0,4
Brisbane Lions,"Andrews, Harris",12,9,6,3,0,0,0,2
Brisbane Lions,"Bailey, Zac",10,6,1,4,0,1,0,4
Brisbane Lions,"Berry, Jarrod",8,4,0,4,0,1,0,4
Brisbane Lions,"Berry, Tom",7,3,0,4,0,0,0,2
Brisbane Lions,"Birchall, Grant",18,15,7,3,0,0,0,2
Brisbane Lions,"Cameron, Charlie",11,5,2,6,1,1,0,1
Brisbane Lions,"Daniher, Joe",25,21,8,4,2,1,6,3
Brisbane Lions,"Gardiner, Darcy",15,10,6,5,0,0,0,1
Brisbane Lions,"Hipwood, Eric",7,7,5,0,3,0,0,3
Brisbane Lions,"Lester, Ryan",12,7,3,5,0,0,0,1
Brisbane Lions,"Lyons, Jarryd",35,19,5,16,0,0,0,7
Brisbane Lions,"McCarthy, Lincoln",20,7,4,13,2,1,0,11
Brisbane Lions,"McCluggage, Hugh",32,21,6,11,1,2,0,4
Brisbane Lions,"McInerney, Oscar",8,0,1,8,0,0,31,0
Brisbane Lions,"McStay, Daniel",6,5,3,1,2,0,1,0
Brisbane Lions,"Neale, Lachie",37,19,7,18,2,0,0,4
Brisbane Lions,"Prior, Jaxon",10,9,3,1,2,0,0,0
Brisbane Lions,"Rich, Daniel",31,28,6,3,0,2,0,1
Brisbane Lions,"Robinson, Mitch",20,14,4,6,0,1,0,0
Brisbane Lions,"Starcevich, Brandon",7,6,3,1,0,0,0,1
Brisbane Lions,"Zorko, Dayne",26,19,5,7,0,0,0,6
Brisbane Lions,"Adams, Marcus",14,11,2,3,0,0,0,2
Brisbane Lions,"Ah Chee, Callum",9,5,1,4,1,0,0,4
Brisbane Lions,"Andrews, Harris",12,9,6,3,0,0,0,1
Brisbane Lions,"Bailey, Zac",18,12,3,6,0,1,0,5
Brisbane Lions,"Berry, Tom",8,1,1,7,0,0,0,2
Brisbane Lions,"Birchall, Grant",16,9,6,7,0,0,0,0
Brisbane Lions,"Cameron, Charlie",9,5,2,4,3,0,0,1
Brisbane Lions,"Daniher, Joe",15,12,7,3,1,1,5,1
Brisbane Lions,"Gardiner, Darcy",2,0,1,2,0,0,0,0
Brisbane Lions,"Hipwood, Eric",14,9,4,5,3,2,0,2
Brisbane Lions,"Lester, Ryan",17,9,5,8,0,0,0,2
Brisbane Lions,"Lyons, Jarryd",24,13,4,11,1,1,0,4
Brisbane Lions,"McCarthy, Lincoln",11,9,2,2,1,0,0,6
Brisbane Lions,"McCluggage, Hugh",33,22,6,11,0,2,0,3
Brisbane Lions,"McInerney, Oscar",11,8,2,3,1,0,35,1
Brisbane Lions,"McStay, Daniel",10,5,4,5,1,1,2,6
Brisbane Lions,"Neale, Lachie",24,8,1,16,0,0,0,5
Brisbane Lions,"Prior, Jaxon",12,9,3,3,0,1,0,2
Brisbane Lions,"Rich, Daniel",28,23,5,5,0,0,0,1
Brisbane Lions,"Robertson, Deven",18,7,1,11,2,1,0,6
Brisbane Lions,"Robinson, Mitch",18,14,1,4,0,0,0,2
Brisbane Lions,"Starcevich, Brandon",10,8,2,2,0,0,0,4
Brisbane Lions,"Zorko, Dayne",20,14,3,6,1,1,0,11
Brisbane Lions,"Adams, Marcus",16,11,5,5,0,0,0,1
Brisbane Lions,"Ah Chee, Callum",13,6,0,7,1,0,0,6
Brisbane Lions,"Andrews, Harris",15,7,10,8,0,0,0,1
Brisbane Lions,"Bailey, Zac",21,12,4,9,1,1,0,4
Brisbane Lions,"Berry, Tom",0,0,0,0,0,0,0,0
Brisbane Lions,"Birchall, Grant",25,18,10,7,0,0,0,2
Brisbane Lions,"Cameron, Charlie",13,11,6,2,4,4,0,4
Brisbane Lions,"Daniher, Joe",17,15,7,2,2,0,3,0
Brisbane Lions,"Hipwood, Eric",8,3,3,5,0,0,0,1
Brisbane Lions,"Lester, Ryan",8,3,1,5,0,0,0,1
Brisbane Lions,"Lyons, Jarryd",28,18,5,10,0,0,0,4
Brisbane Lions,"Madden, James",11,4,0,7,0,0,0,2
Brisbane Lions,"Mathieson, Rhys",14,6,3,8,0,0,0,5
Brisbane Lions,"McCarthy, Lincoln",18,13,3,5,1,2,0,1
Brisbane Lions,"McCluggage, Hugh",30,23,5,7,1,3,0,3
Brisbane Lions,"McInerney, Oscar",11,4,1,7,0,1,20,2
Brisbane Lions,"McStay, Daniel",8,4,2,4,1,0,1,5
Brisbane Lions,"Prior, Jaxon",13,9,5,4,1,0,0,1
Brisbane Lions,"Rich, Daniel",21,19,5,2,0,0,0,1
Brisbane Lions,"Robertson, Deven",14,5,2,9,0,0,0,2
Brisbane Lions,"Robinson, Mitch",22,18,4,4,0,1,0,4
Brisbane Lions,"Starcevich, Brandon",14,11,7,3,0,0,0,0
Brisbane Lions,"Zorko, Dayne",19,14,5,5,1,0,0,6
Brisbane Lions,"Adams, Marcus",15,12,5,3,0,0,0,2
Brisbane Lions,"Ah Chee, Callum",12,4,3,8,1,0,0,0
Brisbane Lions,"Andrews, Harris",17,13,10,4,0,0,0,1
Brisbane Lions,"Bailey, Zac",26,14,7,12,0,1,0,1
Brisbane Lions,"Birchall, Grant",21,14,9,7,0,0,0,0
Brisbane Lions,"Cameron, Charlie",14,12,11,2,3,5,0,1
Brisbane Lions,"Coleman, Keidean",0,0,0,0,0,0,0,0
Brisbane Lions,"Daniher, Joe",16,13,7,3,2,0,3,1
Brisbane Lions,"Gardiner, Darcy",12,9,5,3,0,0,0,1
Brisbane Lions,"Hipwood, Eric",9,7,3,2,1,1,0,0
Brisbane Lions,"Lester, Ryan",11,6,4,5,0,0,0,1
Brisbane Lions,"Lyons, Jarryd",29,21,9,8,1,0,0,2
Brisbane Lions,"Mathieson, Rhys",18,11,1,7,1,0,0,3
Brisbane Lions,"McCarthy, Lincoln",10,7,1,3,1,1,0,2
Brisbane Lions,"McCluggage, Hugh",27,17,6,10,1,0,0,5
Brisbane Lions,"McInerney, Oscar",8,4,4,4,1,0,15,3
Brisbane Lions,"McStay, Daniel",8,5,5,3,1,0,0,2
Brisbane Lions,"Prior, Jaxon",10,9,5,1,1,0,0,3
Brisbane Lions,"Rich, Daniel",31,28,10,3,0,1,0,3
Brisbane Lions,"Robertson, Deven",9,3,2,6,0,0,0,3
Brisbane Lions,"Robinson, Mitch",24,15,3,9,0,0,0,2
Brisbane Lions,"Starcevich, Brandon",12,7,6,5,0,0,0,3
Brisbane Lions,"Zorko, Dayne",21,12,3,9,0,1,0,5
Brisbane Lions,"Adams, Marcus",19,12,7,7,0,0,0,2
Brisbane Lions,"Ah Chee, Callum",11,5,2,6,0,0,0,0
Brisbane Lions,"Andrews, Harris",17,13,11,4,0,0,0,1
Brisbane Lions,"Bailey, Zac",19,11,4,8,2,1,0,0
Brisbane Lions,"Birchall, Grant",26,19,13,7,0,0,0,0
Brisbane Lions,"Cameron, Charlie",9,7,5,2,3,0,0,1
Brisbane Lions,"Coleman, Keidean",12,7,3,5,1,0,0,0
Brisbane Lions,"Daniher, Joe",14,9,3,5,2,2,9,0
Brisbane Lions,"Gardiner, Darcy",17,13,7,4,0,0,0,1
Brisbane Lions,"Hipwood, Eric",16,8,7,8,2,2,0,2
Brisbane Lions,"Lester, Ryan",2,2,2,0,0,0,0,0
Brisbane Lions,"Lyons, Jarryd",37,13,6,24,0,0,0,9
Brisbane Lions,"Mathieson, Rhys",20,11,6,9,0,0,0,3
Brisbane Lions,"McCarthy, Lincoln",13,9,5,4,2,0,0,4
Brisbane Lions,"McCluggage, Hugh",24,16,8,8,1,0,0,6
Brisbane Lions,"McInerney, Oscar",10,7,2,3,0,0,33,1
Brisbane Lions,"McStay, Daniel",14,9,8,5,4,0,0,2
Brisbane Lions,"Prior, Jaxon",10,7,2,3,1,0,0,1
Brisbane Lions,"Rich, Daniel",25,21,5,4,0,0,0,0
Brisbane Lions,"Robertson, Deven",18,7,5,11,0,0,0,3
Brisbane Lions,"Robinson, Mitch",27,19,8,8,0,0,0,0
Brisbane Lions,"Starcevich, Brandon",20,15,10,5,0,0,0,1
Brisbane Lions,"Zorko, Dayne",34,23,9,11,1,2,0,2
Brisbane Lions,"Adams, Marcus",12,9,8,3,0,0,0,1
Brisbane Lions,"Ah Chee, Callum",10,3,1,7,0,0,0,5
Brisbane Lions,"Andrews, Harris",15,12,7,3,0,0,0,0
Brisbane Lions,"Bailey, Zac",15,10,2,5,4,0,0,1
Brisbane Lions,"Berry, Tom",0,0,0,0,0,0,0,0
Brisbane Lions,"Birchall, Grant",15,13,5,2,0,0,0,2
Brisbane Lions,"Cameron, Charlie",8,5,1,3,1,1,0,1
Brisbane Lions,"Coleman, Keidean",16,7,4,9,1,1,0,1
Brisbane Lions,"Daniher, Joe",18,13,3,5,1,4,6,2
Brisbane Lions,"Hipwood, Eric",13,10,7,3,4,0,0,3
Brisbane Lions,"Lyons, Jarryd",26,21,4,5,1,0,0,6
Brisbane Lions,"Madden, James",13,7,4,6,1,0,0,1
Brisbane Lions,"Mathieson, Rhys",20,12,4,8,1,0,0,5
Brisbane Lions,"McCarthy, Lincoln",10,1,1,9,0,0,0,2
Brisbane Lions,"McCluggage, Hugh",27,18,3,9,0,2,0,3
Brisbane Lions,"McInerney, Oscar",6,3,0,3,0,0,35,7
Brisbane Lions,"McStay, Daniel",10,5,5,5,0,1,1,6
Brisbane Lions,"Prior, Jaxon",6,5,2,1,0,0,0,1
Brisbane Lions,"Rich, Daniel",26,22,7,4,0,0,0,1
Brisbane Lions,"Robertson, Deven",16,8,2,8,0,0,0,6
Brisbane Lions,"Robinson, Mitch",22,14,6,8,0,0,0,3
Brisbane Lions,"Starcevich, Brandon",17,14,3,3,0,0,0,1
Brisbane Lions,"Zorko, Dayne",28,17,4,11,1,1,0,2
Brisbane Lions,"Adams, Marcus",16,7,8,9,0,0,0,1
Brisbane Lions,"Ah Chee, Callum",13,10,5,3,0,0,0,0
Brisbane Lions,"Andrews, Harris",15,10,10,5,0,0,0,0
Brisbane Lions,"Bailey, Zac",18,11,5,7,1,0,0,2
Brisbane Lions,"Berry, Tom",0,0,0,0,0,0,0,0
Brisbane Lions,"Birchall, Grant",9,9,5,0,0,0,0,1
Brisbane Lions,"Cameron, Charlie",13,7,3,6,1,1,0,4
Brisbane Lions,"Coleman, Keidean",13,9,5,4,1,1,0,3
Brisbane Lions,"Daniher, Joe",7,4,2,3,1,1,3,3
Brisbane Lions,"Hipwood, Eric",12,9,6,3,1,2,0,2
Brisbane Lions,"Lyons, Jarryd",25,12,3,13,0,1,0,3
Brisbane Lions,"Madden, James",15,11,5,4,0,0,0,0
Brisbane Lions,"Mathieson, Rhys",20,8,6,12,0,0,0,6
Brisbane Lions,"McCarthy, Lincoln",13,8,4,5,2,0,0,4
Brisbane Lions,"McCluggage, Hugh",15,13,2,2,1,1,0,7
Brisbane Lions,"McInerney, Oscar",20,9,4,11,1,2,30,2
Brisbane Lions,"McStay, Daniel",11,6,5,5,2,0,0,0
Brisbane Lions,"Prior, Jaxon",16,12,5,4,1,0,0,1
Brisbane Lions,"Rich, Daniel",22,17,6,5,1,2,0,4
Brisbane Lions,"Robertson, Deven",19,11,5,8,0,0,0,4
Brisbane Lions,"Robinson, Mitch",30,24,12,6,4,1,0,1
Brisbane Lions,"Starcevich, Brandon",16,12,8,4,0,0,0,1
Brisbane Lions,"Zorko, Dayne",35,23,6,12,2,0,0,1
Brisbane Lions,"Adams, Marcus",9,6,6,3,0,0,0,0
Brisbane Lions,"Ah Chee, Callum",11,6,1,5,0,0,0,2
Brisbane Lions,"Andrews, Harris",21,14,14,7,0,0,0,0
Brisbane Lions,"Bailey, Zac",19,16,5,3,4,0,0,1
Brisbane Lions,"Birchall, Grant",18,16,10,2,0,0,0,2
Brisbane Lions,"Cameron, Charlie",10,8,3,2,2,0,0,4
Brisbane Lions,"Coleman, Keidean",10,4,1,6,1,0,0,2
Brisbane Lions,"Daniher, Joe",17,10,5,7,1,0,2,3
Brisbane Lions,"Hipwood, Eric",13,9,6,4,1,4,0,3
Brisbane Lions,"Lester, Ryan",11,7,6,4,0,0,0,2
Brisbane Lions,"Lyons, Jarryd",28,18,1,10,0,0,0,8
Brisbane Lions,"Mathieson, Rhys",4,4,1,0,0,0,0,0
Brisbane Lions,"McCarthy, Lincoln",11,9,4,2,1,1,0,2
Brisbane Lions,"McCluggage, Hugh",23,16,7,7,0,0,0,3
Brisbane Lions,"McInerney, Oscar",8,4,2,4,0,1,18,0
Brisbane Lions,"McStay, Daniel",7,4,2,3,0,0,0,0
Brisbane Lions,"Neale, Lachie",25,11,3,14,0,0,0,1
Brisbane Lions,"Prior, Jaxon",14,10,4,4,0,0,0,2
Brisbane Lions,"Rich, Daniel",26,21,4,5,0,0,0,1
Brisbane Lions,"Robertson, Deven",12,8,5,4,0,0,0,8
Brisbane Lions,"Robinson, Mitch",13,8,4,5,0,0,0,4
Brisbane Lions,"Starcevich, Brandon",14,11,5,3,0,0,0,2
Brisbane Lions,"Zorko, Dayne",22,13,6,9,1,1,0,10
Brisbane Lions,"Adams, Marcus",14,7,4,7,0,0,0,1
Brisbane Lions,"Ah Chee, Callum",9,6,2,3,0,0,0,1
Brisbane Lions,"Andrews, Harris",11,9,7,2,0,0,0,0
Brisbane Lions,"Bailey, Zac",29,15,4,14,1,0,0,3
Brisbane Lions,"Berry, Tom",0,0,0,0,0,0,0,0
Brisbane Lions,"Birchall, Grant",22,15,4,7,0,0,0,0
Brisbane Lions,"Cameron, Charlie",5,5,3,0,2,3,0,3
Brisbane Lions,"Coleman, Keidean",6,4,3,2,0,1,0,1
Brisbane Lions,"Daniher, Joe",17,12,2,5,1,1,1,1
Brisbane Lions,"Hipwood, Eric",10,8,6,2,1,2,0,1
Brisbane Lions,"Lyons, Jarryd",36,22,6,14,0,0,0,12
Brisbane Lions,"Madden, James",13,9,4,4,0,0,0,2
Brisbane Lions,"Mathieson, Rhys",20,9,4,11,0,1,0,5
Brisbane Lions,"McCarthy, Lincoln",13,9,3,4,2,0,0,5
Brisbane Lions,"McCluggage, Hugh",31,24,4,7,0,3,0,5
Brisbane Lions,"McInerney, Oscar",12,6,2,6,0,0,33,3
Brisbane Lions,"McStay, Daniel",10,8,5,2,0,1,0,1
Brisbane Lions,"Neale, Lachie",30,10,1,20,1,0,0,10
Brisbane Lions,"Prior, Jaxon",11,9,2,2,0,1,0,2
Brisbane Lions,"Rich, Daniel",18,16,1,2,0,0,0,4
Brisbane Lions,"Robertson, Deven",14,7,1,7,1,0,0,4
Brisbane Lions,"Robinson, Mitch",12,8,2,4,0,0,0,4
Brisbane Lions,"Starcevich, Brandon",12,8,3,4,0,0,0,1
Brisbane Lions,"Adams, Marcus",13,8,5,5,0,0,0,3
Brisbane Lions,"Ah Chee, Callum",2,1,0,1,0,0,0,2
Brisbane Lions,"Andrews, Harris",13,8,4,5,0,0,0,3
Brisbane Lions,"Bailey, Zac",15,11,4,4,0,1,0,5
Brisbane Lions,"Cameron, Charlie",14,13,6,1,3,3,0,2
Brisbane Lions,"Coleman, Keidean",6,6,4,0,1,0,0,1
Brisbane Lions,"Daniher, Joe",14,13,6,1,4,1,1,1
Brisbane Lions,"Hipwood, Eric",7,7,4,0,2,2,0,0
Brisbane Lions,"Lyons, Jarryd",24,13,5,11,1,0,0,3
Brisbane Lions,"Madden, James",7,2,0,5,0,0,0,4
Brisbane Lions,"Mathieson, Rhys",0,0,0,0,0,0,0,0
Brisbane Lions,"McCarthy, Lincoln",14,12,6,2,2,2,0,2
Brisbane Lions,"McCluggage, Hugh",17,11,3,6,0,0,0,3
Brisbane Lions,"McInerney, Oscar",18,12,6,6,0,0,35,4
Brisbane Lions,"McStay, Daniel",6,4,1,2,0,1,0,2
Brisbane Lions,"Neale, Lachie",24,15,7,9,0,0,0,6
Brisbane Lions,"Payne, Jack",8,6,2,2,0,0,0,2
Brisbane Lions,"Prior, Jaxon",5,4,2,1,0,0,0,3
Brisbane Lions,"Rich, Daniel",25,23,7,2,0,1,0,2
Brisbane Lions,"Robertson, Deven",16,10,4,6,0,0,0,4
Brisbane Lions,"Robinson, Mitch",14,7,6,7,0,0,0,1
Brisbane Lions,"Starcevich, Brandon",9,8,0,1,0,0,0,2
Brisbane Lions,"Zorko, Dayne",24,18,10,6,0,0,0,12
Brisbane Lions,"Adams, Marcus",18,12,8,6,0,0,0,4
